R_N,R_L,R_M,R_P,Lam_min,Lam_max,M_s1, M_s2, M_s3, M_s4, M_s5, M_s6, M_s7, M_s8, M_s9, M_s10,P_s1, P_s2, P_s3, P_s4, P_s5, P_s6, P_s7, P_s8, P_s9, P_s10,M_u1, M_u2, M_u3, M_u4, M_u5, M_u6, M_u7, M_u8, M_u9, M_u10,P_u1, P_u2, P_u3, P_u4, P_u5, P_u6, P_u7, P_u8, P_u9, P_u10
0.4975124378109453,0.4985083694585525,0.5496866554911178,nan,-1.0,1.0065902706986696,0.00542145344913194, 0.0034932553693451983, 0.0029029786208524663, 0.0025974815490193404, 0.002329113410033599, 0.002190826646539494, 0.002051374856482919, 0.00186179579088779, 0.001696954564499127, 0.0015670727074477222,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0014168026893336743, 0.0016298233559093032, 0.0018732408551524837, 0.002166849430503728, 0.0025018518648697373, 0.002991742701845322, 0.0036438766422537796, 0.004383069018384369, 0.005245244780437792, 0.006340909596009841,1.5700914859174204, 0.061229530711886256, -0.312422155372418, -0.06524403586842857, -0.24866271264840922, 0.24721873195934044, 0.3818485226941249, -0.38213744477642236, 0.13372897879014725, -0.19609004119622375
0.4549763033175355,0.45610515407849683,0.4199933642809987,0.0,-1.0,1.0044429890547748,0.005971095052746375, 0.004174293424673978, 0.003420067136324931, 0.002964236981670773, 0.0026515889887413096, 0.0024013619619438656, 0.002193023229174898, 0.002045022191317498, 0.0018654107933922573, 0.0017314091532306588,0.054636393975474665, 0.054636393975474665, 0.05463639397547465, 0.08195459096321199, 0.054636393975474665, 0.08195459096321199, 0.054636393975474665, 0.054636393975474665, 0.05463639397547465, 0.05463639397547468,0.0018615670853666917, 0.0019488521735121615, 0.0020659077544240333, 0.0022001194849789545, 0.002347448551160531, 0.002517195354444425, 0.002727077840140328, 0.002962451664052672, 0.0032654887303795437, 0.0036216172280856157,1.569779672836216, -0.2610643356666112, -0.26219949418849103, 0.1314286855995572, 0.52297284553155, 0.2624141129307758, -0.19693404994005434, 0.1315211298388199, -0.1315828675472104, -0.19521394337368345
0.2558139534883721,0.2566500711921689,0.43106848785247925,0.0,-1.0,1.013810199590304,0.003617381435589874, 0.002453783721402833, 0.002155500664277041, 0.0019354993411655928, 0.0017600321391944768, 0.0016343674393001723, 0.0015289433691205226, 0.0014038890458304314, 0.0013336945744053758, 0.0012501919051458883,0.016362461737446838, 0.016362461737446838, 0.01636246173744684, 0.032724923474893676, 0.016362461737446838, 0.016362461737446845, 0.016362461737446838, 0.032724923474893676, 0.016362461737446838, 0.016362461737446838,0.0027606752031895283, 0.002885120318284981, 0.003048002115267963, 0.0032430460414545345, 0.003494635762804181, 0.00385800675417357, 0.004310578393620354, 0.004977472481920703, 0.00594260065000927, 0.007520475972878847,1.5691515066453723, -0.236251434367263, -0.048630046599489836, 0.0478169353637359, -0.04730592103147541, -0.14300900369045016, 0.2374553851285891, -0.04826861270526694, -0.4259809087829546, -0.045395927669399976
0.45384615384615384,0.45513869331108603,0.4879160603962526,0.0,-1.0,1.0232307469772857,0.0042557478604263, 0.0029817945425632967, 0.002466944930303188, 0.0021394971624237274, 0.0019370108842579575, 0.0017969181061310519, 0.0016968087709644073, 0.0016043961948846964, 0.0014736930127442552, 0.00141544226758515,0.022123891926688684, 0.04424778385337737, 0.04424778385337737, 0.04424778385337737, 0.02212389192668869, 0.04424778385337737, 0.022123891926688677, 0.04424778385337737, 0.022123891926688687, 0.02212389192668868,0.0014197623999271072, 0.0015166195005456623, 0.0016317328541403588, 0.0017777633255585987, 0.001918328990424293, 0.002144619014753429, 0.0025032680084175786, 0.002953357561783888, 0.003777565515921601, 0.005316368190749329,1.5697632544492683, 0.07968507897022234, -0.025039688694881636, 0.18438970459589965, 0.13566577063148527, 0.18242623119527365, -0.01986160458132504, 0.229258538926689, -0.27916844207537667, 0.009978975632023619
0.39285714285714285,0.3942389478870781,0.5363004549788355,0.7142857142857142,-1.0,1.0405176896488668,0.0034015196041013896, 0.002659247158840416, 0.002264203217632343, 0.0019860431749773666, 0.0017951962063684117, 0.0016662123676020677, 0.0014857283877626666, 0.0013660339678447937, 0.0012764076220820222, 0.0011851910496918803,0.0, 0.0, 0.0, 0.0, 0.02053328531758035, 0.020533285317580342, 0.020533285317580346, 0.020533285317580363, 0.0, 0.0,0.0020311814540896703, 0.002192892694726429, 0.0024056505159266205, 0.002637904190781584, 0.002944438411911947, 0.003319324236722842, 0.0037340913000769717, 0.004169567870350758, 0.004778833485837646, 0.005900513535822026,1.585352668337113, -0.3216153085266569, -0.057261305664948435, 0.25252261348551497, 0.058522321430707555, 0.2603620026273259, 0.12479749726591056, -0.005262898808578013, 0.3859365085693976, 0.12359956631073699
0.3870967741935484,0.38801414547787466,0.305985285821731,nan,-1.0,1.0081342537328262,0.004223107126391265, 0.0036524643038724205, 0.003280368120611817, 0.002967486483762864, 0.0027312750234947157, 0.002540586765833393, 0.0023847756369240907, 0.0022512698518117897, 0.0021381679307348935, 0.0020141306600627486,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0009539766912893801, 0.0010418392028748726, 0.0011627643331934266, 0.00129481543579739, 0.0014688561503609747, 0.0016785683421468908, 0.0019969525072012144, 0.002466647691735211, 0.003210077185059876, 0.00439988799075129,1.5701994469172245, -4.196642319039915e-05, 0.4578588111756208, 0.00024965649130383183, -0.13089437355597758, 0.19551557244291595, -0.19616719840795183, 7.950685041333931e-05, -0.06498595227767799, -0.130389292317027
0.4330708661417323,0.43466038628244463,0.2784744103585211,0.0,-1.0,1.009832019050073,0.005956643041840227, 0.004299907386496856, 0.0035931908800870393, 0.003147688508053858, 0.002817262880978874, 0.002539487125029121, 0.0023345677215993077, 0.0021554187020471852, 0.002013568614207739, 0.001886618553312641,0.02181661564992912, 0.04363323129985822, 0.02181661564992912, 0.04363323129985822, 0.02181661564992912, 0.04363323129985822, 0.04363323129985825, 0.02181661564992912, 0.04363323129985824, 0.02181661564992912,0.0010222435903743923, 0.001093890608590615, 0.0011806342417304242, 0.0012692412809866584, 0.001375591948311041, 0.0015001920750966997, 0.0016511351807629725, 0.0018373465517998067, 0.0021062449998673917, 0.0024969581919099815,1.5700997757713568, 0.02959708926417216, 0.08591669223396518, 0.14127631327332493, -0.08436748387449604, 0.2559727838647845, -0.25542302142047796, -0.20141750609476972, -0.0852663098775438, -0.3718233538702949
0.4367816091954023,0.4379914338984053,0.49136261341197485,0.0,-1.0,1.0085036209614935,0.0037599171817705368, 0.0027626474693892037, 0.002487396968215018, 0.0022896396239499507, 0.0021676890197117366, 0.002054142428367954, 0.001955530931018786, 0.0018794346489543865, 0.0018042398313877182, 0.0017107878958093727,0.0, 0.021371378595848933, 0.021371378595848926, 0.021371378595848933, 0.0, 0.0, 0.02137137859584893, 0.0, 0.021371378595848933, 0.0,0.0018212529475341104, 0.0019544059366115194, 0.0021169018981791196, 0.0023027250189122913, 0.0025083970015207955, 0.0027684731990454494, 0.0030657022836140324, 0.003445891123875583, 0.003936654845708336, 0.004570061977095861,1.5700540274528862, 0.13820273828920351, -0.1374059098262019, -0.46833245671551516, 0.08221872253238867, -0.19255984178958907, 0.412891508103505, -0.1381738782606351, 0.028322508162042185, 0.13737961241174823
0.3943089430894309,0.3960411444050014,0.3023212557769597,0.4375,-1.0,1.0255082501877453,0.005535649746274771, 0.0036615077936318443, 0.0029739447485373238, 0.002597881941770838, 0.00234459802419511, 0.0021666122104122706, 0.0020376927364811463, 0.0019333045325007374, 0.0018491030038983228, 0.0017691261818365291,0.02108451445362277, 0.021084514453622773, 0.02108451445362277, 0.021084514453622773, 0.021084514453622773, 0.02108451445362277, 0.021084514453622773, 0.021084514453622773, 0.021084514453622773, 0.0,0.0011332668794129643, 0.001167551197278547, 0.0012146993091927823, 0.0012537407032127876, 0.0012929289247607515, 0.0013639567754901352, 0.0014677668696381398, 0.0017144220475014348, 0.0023729929320177017, 0.004903554421247745,1.5534784778011506, -0.5928956968789374, -0.2161973033273997, 0.25797797141459283, 0.15197913538070007, 0.23708447640221145, 0.4843692225032338, -0.17132569697359532, -0.40812841627024865, 0.36997118467809464
0.4559386973180077,0.45732413392980814,0.5645157580304495,1.0,-1.0,1.0096441464689019,0.0031632307742279204, 0.002254109204125102, 0.0019851743784643954, 0.0018347591138809067, 0.0017098086227938963, 0.0015912013122886181, 0.0015415132895783658, 0.0015027300812056048, 0.0014219395260872904, 0.0013519832850563435,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0013647332206265957, 0.001468771472525036, 0.001602866733515176, 0.0017733843543813331, 0.0020059279908542656, 0.0023334974906621285, 0.0028272004717943486, 0.0035618785328428828, 0.004742540248974062, 0.006713664709610978,1.5835857816243155, -0.05267439450122821, -0.10550726461102192, -0.31679886834131094, 0.1052558507748627, -0.31664311702071624, 0.21175634124937867, -0.26311131143947186, -0.15858424519461198, -0.05391301229387763
0.4939271255060729,0.4951105273876485,0.5700996809617318,0.0,-1.0,1.0108799892923288,0.004554177226867112, 0.0031301668453651683, 0.00262456106424767, 0.0022650225053801407, 0.0020012911843013685, 0.001814313918781827, 0.001652536725519342, 0.0015354684971133313, 0.0014183671141600306, 0.0013310429128788692,0.0, 0.0, 0.0, 0.0, 0.02513274122871835, 0.025132741228718353, 0.0, 0.025132741228718346, 0.025132741228718343, 0.0,0.001861834878744841, 0.00203825585062372, 0.002239481907571299, 0.002454907108635507, 0.0026948831599233865, 0.0029808440924570605, 0.003308666504199623, 0.003698714895943822, 0.004191944638998044, 0.004866764392017612,1.569539718757493, -0.07020549809305522, -0.3767175058159514, -0.06801553619722076, -0.12585669892991497, -0.13729339022819104, 0.22044914815492506, -0.08850578164342157, -0.19079041781635456, 0.3462105751587127
