R_N,R_L,R_M,R_P,Lam_min,Lam_max,M_s1, M_s2, M_s3, M_s4, M_s5, M_s6, M_s7, M_s8, M_s9, M_s10, M_s11, M_s12,P_s1, P_s2, P_s3, P_s4, P_s5, P_s6, P_s7, P_s8, P_s9, P_s10, P_s11, P_s12,M_u1, M_u2, M_u3, M_u4, M_u5, M_u6, M_u7, M_u8, M_u9, M_u10, M_u11, M_u12,P_u1, P_u2, P_u3, P_u4, P_u5, P_u6, P_u7, P_u8, P_u9, P_u10, P_u11, P_u12
0.06987951807228916,0.07011775265231981,0.3106074067292706,1.0,-1.0,1.0023010746435155,0.0005583660971564909, 0.0005106658065722846, 0.0005328093848925763, 0.00048357608341952204, 0.0005023350630110921, 0.00044010022328642854, 0.0006449225306749251, 0.0010443236501318212, 0.0008595273871658084, 0.0010443762267906983, 0.0012646583782985796, 0.0006336502326545889,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.003199010735387241, 0.004386343136698632, 0.002380985087062377, 0.0035757812846570745, 0.002131873952479409, 0.003187366733505509, 0.004377373988707497, 0.005580302228618845, 0.004972390336785202, 0.00548958788761029, 0.007777320636396143, 0.004032025676820033,1.6231489452516235, 1.6227370834419408, -0.108776235922658, -1.4062846047123028, 1.19092892634084, 0.32366264496919483, -0.3253015861357613, -0.11039837762657582, 0.5402903546919577, 1.1895072292119613, 0.7574758595424999, 1.1906886169382627
0.3130434782608696,0.31431736900419815,0.4549322524420179,nan,-1.0,1.0057844426751983,0.00047172989469903317, 0.0005018598791867432, 0.0004650845392034126, 0.00046135612852035626, 0.0003691370775082052, 0.0004141960273169701, 0.0006670309339638564, 0.0011671681476376045, 0.0008117076844609422, 0.0008091212500687038, 0.0011691850734356793, 0.0007683614569788137,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0009557832378356904, 0.0011829234193067866, 0.0007187072311408126, 0.0010434564932294823, 0.0005633108068022784, 0.000819564582722558, 0.0011883030300088642, 0.0020399595975366795, 0.0016362190256089299, 0.0012759139780839542, 0.0022156537400154167, 0.0011517592190644099,1.5701747297098736, 1.135244536474421, -0.34749531407448997, -1.3089128820611438, 1.1335893651214703, 0.524863956647152, -0.0037833169775168866, 0.8714534930725661, 0.9613870004138627, 0.9588281130432245, 1.2230072152997122, 1.4829034157024354
0.04468085106382979,0.045082006945860405,0.1750204970434733,0.4,-1.0,1.0009171978336284,0.00043579551495416655, 0.0003341824367631564, 0.0004489250662384806, 0.00034061773373166867, 0.00038182544370180075, 0.0003344762790685178, 0.0004018458105300204, 0.0008932520700794461, 0.0009697839251315809, 0.0015609108580934546, 0.0008965004145931579, 0.001115820071190712,0.006996865598195531, 0.006996865598195528, 0.0, 0.0, 0.00699686559819553, 0.00699686559819553, 0.0, 0.006996865598195529, 0.006996865598195533, 0.006996865598195531, 0.006996865598195533, 0.006996865598195529,0.0013986928802754593, 0.0013113242031718097, 0.0011032504850906337, 0.0013681549469160528, 0.0011107010944727022, 0.0007337980158968066, 0.0023524367606730257, 0.007848513510911414, 0.006451703738740815, 0.005980071917307665, 0.003321354785722825, 0.0038247888751735595,1.4951828150037032, 1.1963222869544188, -0.5980853774499015, -1.0465249946957913, 1.3458327271292114, 0.5983075017740741, 0.14909702364752733, 0.1483003008290807, 0.7465512548333985, 0.5969902558416088, 0.5983327487024706, 0.7490030025437768
0.052980132450331126,0.053304633485999224,0.16580277291701093,0.0,-1.0,1.00127812272983,0.00037607993953653286, 0.00030460421257174085, 0.0003941048134611966, 0.00028171090490703755, 0.0003491469803943373, 0.00030622038822793, 0.0004473604019591976, 0.0014675472483670355, 0.0010621266151598675, 0.0014221161782347641, 0.0008477789738182763, 0.0011361166151804684,0.04393835879146563, 0.029292239194310427, 0.01464611959715521, 0.007323059798577607, 0.04393835879146562, 0.02196917939573281, 0.02196917939573281, 0.02196917939573281, 0.021969179395732827, 0.03661529899288802, 0.014646119597155205, 0.051261418590043226,0.0012037710672051667, 0.0010884945221738024, 0.0010064540778850402, 0.001033316638353168, 0.0009305673060447462, 0.0008617361370100679, 0.002110544645039318, 0.0041288249424036895, 0.0036836692571697535, 0.007623740938392707, 0.003191187776686554, 0.0029630264190305873,1.56989427704518, 0.24505857021014157, -0.2778185831246787, -1.0384527886582755, 1.0551118077055877, 0.24597626124669625, 0.27788877652504657, 0.5346331858012271, 0.8002505461829296, 0.9245575968336528, 1.0131825920354276, 1.5185600840147881
0.2980392156862745,0.29964927750804254,0.49124527762233555,0.0,-1.0,1.0405070831820906,0.0003007664233407554, 0.0003116709582042263, 0.00024570833641875166, 0.00024640370672842797, 0.00024980614087642623, 0.00026235937466214163, 0.0003892609554997084, 0.0010325610124421935, 0.0008584714721976706, 0.0007953723128829878, 0.0005881192965569066, 0.0008785379981179058,0.0, 0.0, 0.017550796947429007, 0.01755079694742901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017550796947429014, 0.01755079694742901,0.0006656943374358122, 0.0005443515186800159, 0.0005264132001383217, 0.0005274686726203254, 0.0005374716662971911, 0.0004295671809779484, 0.0007973324302306146, 0.0016770612281302056, 0.001552237695763952, 0.002052356895743454, 0.0014048208442777137, 0.003292131695869335,1.5704852326114633, 0.4959351393370076, -0.49584687019388013, -1.1572207317923908, 1.405198857102942, 0.08271625066176315, 0.6612156146904762, 0.8263770696860226, 0.9915813462227984, 1.0742316627477333, 0.9917699924664449, 0.7442270196469503
0.1232876712328767,0.12396026929837621,0.09633730777131827,0.0,-1.0,1.007442526165586,0.0008266834996587527, 0.0007952890491525607, 0.000818406819302917, 0.0007091945584421157, 0.0007051575869194252, 0.0006676887364544603, 0.0008429653031860933, 0.0012943526755296328, 0.001579288032658971, 0.0014656219531416, 0.001061581906585512, 0.0007678521782991345,0.008181230868723414, 0.016362461737446838, 0.016362461737446845, 0.0, 0.0, 0.01636246173744684, 0.008181230868723416, 0.008181230868723419, 0.008181230868723424, 0.008181230868723426, 0.008181230868723417, 0.016362461737446838,0.0005587926300226396, 0.0004453462819393447, 0.0004543095049718255, 0.00045578993600245974, 0.00046407995254235424, 0.0002758281901671498, 0.0007583710573143062, 0.0011949308929718805, 0.001472603480424285, 0.0013187461721423837, 0.0008429011453931189, 0.0005022708405108101,1.5706454852689793, 0.4073760886788008, -0.17435262842016105, -0.6399521796583817, 0.7561705552377062, -0.17436886721227704, 0.17432734936522398, 0.17406546993480645, 0.2905283676241701, 0.5232544875198473, 0.05837054106806255, 0.29065929017055214
0.08333333333333333,0.08369212930527112,0.22325017221973725,0.6666666666666666,-1.0,1.0025866407503383,0.0006256622507638429, 0.0006475276889340226, 0.00044334371661036725, 0.0005829586233950225, 0.0004842940690834811, 0.0004689039559195656, 0.000741800431943227, 0.0011358027860924186, 0.0013948535049538957, 0.0012557335755998857, 0.0008520751813744179, 0.0005579928743915457,0.0, 0.0, 0.007718900868770992, 0.0077189008687709925, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0022923752742415654, 0.0016931579287873821, 0.001820868917580224, 0.001828076334316122, 0.0017569452030441427, 0.0013963501824630748, 0.0022492223742369673, 0.0034457572242949683, 0.004449644433998924, 0.003775354877036755, 0.0024814781528620464, 0.001868631453518346,1.5274949259054642, 0.5091383495690854, -0.08437303868558263, -0.42395746937501305, 1.1880325442496773, 0.2548375870102266, 0.34025390772056396, 0.5096178713815737, 1.18834273120737, 1.188107458543454, 0.8486029687762381, 0.7638216328433138
0.09012875536480687,0.09040349067539738,0.16885038829263949,1.0,-1.0,1.0033273749059428,0.00047156289138401166, 0.0005980697163190252, 0.000616949765368377, 0.00046823658312403416, 0.0004437509734542635, 0.0005565516124256723, 0.0010127358605520871, 0.001227039755593335, 0.0013510625297886384, 0.0009201543084353732, 0.0006877636140939583, 0.0005073701469751576,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0016237243831897495, 0.0011804644388537157, 0.001221178605910128, 0.001293322071462272, 0.0015332952712456226, 0.00048257847316772684, 0.002599078154411447, 0.002634048470758348, 0.0018813038616366645, 0.001860292737826975, 0.0013421698400262786, 0.0005218649134535857,1.49592806429337, 0.5983402748834268, -0.14959188949508956, -1.047137526569068, 0.5983604168605671, 0.29917048479017216, 0.4488383640560305, -0.1495656537636147, 0.5983727340058677, 0.598344931562235, 0.897527719432806, 0.7479399425761909
0.08333333333333333,0.08367340954260538,0.2129131856213357,0.0,-1.0,1.0017595318093342,0.0009745028967393783, 0.0004417277491429648, 0.0011624217649919676, 0.0004994914996709988, 0.0010670279781529717, 0.0007018870667045062, 0.0006693249704532593, 0.0008319377037129904, 0.0008096961921747504, 0.001123718970262926, 0.0008571002834093707, 0.0007679952953704114,0.007933314781792407, 0.02379994434537722, 0.02379994434537722, 0.007933314781792397, 0.007933314781792407, 0.007933314781792409, 0.0, 0.007933314781792405, 0.03173325912716963, 0.02379994434537722, 0.02379994434537722, 0.02379994434537722,0.0030136021855608056, 0.0008014703641056483, 0.003243780448677953, 0.0014896789174061401, 0.003025067185165555, 0.0018631502119706121, 0.0012964382430451038, 0.003039766607631945, 0.0026377550442973742, 0.0034765787719974075, 0.0029553586551789145, 0.0026359918206252473,1.569887240550168, -0.0006463313955794581, -0.8724557664485415, -1.0463115443479678, 1.0467564546990664, -0.8730663110887337, -0.7000551927315966, -0.5268661353328239, -0.0012720419392813086, -0.3491906233054621, -0.0004669265584891471, 0.0018223298301375628
0.10784313725490197,0.10837914233628755,0.24905207021725925,0.0,-1.0,1.0078500534885857,0.0011893511558852103, 0.0003539249426210454, 0.0013402576411141395, 0.0005900116014619723, 0.0012601245825599723, 0.0008033642949464292, 0.000682507259592542, 0.000966986861830419, 0.0008484583091403282, 0.0008433947827428458, 0.0007859377787321599, 0.0006539923046731897,0.008630749048323609, 0.0, 0.0, 0.008630749048323606, 0.008630749048323606, 0.0, 0.008630749048323607, 0.008630749048323607, 0.0, 0.0, 0.0, 0.008630749048323606,0.003042156707542892, 0.00103333567961964, 0.0028657909392996936, 0.0017917564623043452, 0.0028846305023618596, 0.0015484017709678543, 0.0025311894566860393, 0.002337579405146689, 0.0024842709464808904, 0.002662099567771747, 0.0037670354280834183, 0.0013616100410487578,1.49773206689797, -0.6186686532031549, -1.48897269348687, -1.370051032948288, 1.4920760108395315, -1.3387052415671226, -1.221400229881654, -0.36467602349316697, -0.3560010119847659, -0.21431212119961565, -0.2168804880161342, 0.08034004391330932
0.19823788546255505,0.19920303889697535,0.3477806823662702,1.0,-1.0,1.0083429052890531,0.0006167550110398435, 0.0004275778601051069, 0.0007279387449854205, 0.00037426313506082944, 0.0006251857176612211, 0.0005523630309609294, 0.0005711044980695978, 0.001209311211967965, 0.0008718420395088298, 0.0008379892717009364, 0.0008716350392260507, 0.000955148419457886,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.0018571074489875331, 0.0004733156192630719, 0.0017115041962275704, 0.0010723959966313808, 0.0017643614600761207, 0.0009065923111870195, 0.0013773174764567105, 0.002077269133151572, 0.002160924219226118, 0.0014441849552315257, 0.0020988618122160874, 0.0016916377304611332,1.5353322320756095, -0.9773262598214185, -1.186254323215764, -0.9073008670740914, 1.2560728305541877, -0.9073121664361731, -1.1862151712785762, -1.115907604529006, -0.836715779945645, -0.6975925322409189, -0.2790455513384939, -0.0002455665980636586
0.03836930455635491,0.038651203451928476,0.033497249114737546,0.0,-1.0,1.0015887205894856,0.0003552123443462704, 0.0005599416295395942, 0.0005226621738699874, 0.00035999587422628576, 0.0003605578764458512, 0.0004923211997142978, 0.0008709465325891825, 0.001285140400161346, 0.0022215954903504684, 0.001018681576910184, 0.0010281129631387702, 0.0014347154138001723,0.0, 0.015668791289724655, 0.015668791289724645, 0.02350318693458698, 0.0, 0.01566879128972465, 0.0, 0.0, 0.0, 0.007834395644862328, 0.007834395644862328, 0.01566879128972466,0.00042460909267569145, 0.0005726433805937252, 0.000626198567033922, 0.00034788934082930357, 0.0004803739535474484, 0.0005729331718445645, 0.0008030384119535359, 0.001258659264332617, 0.0017471802609574634, 0.0007584612533659032, 0.0007585114378862478, 0.0007786097508882791,1.5705889193361633, 0.7856270031036807, -0.3923037500294192, -1.178117073639378, 1.1777989465042038, 0.0003177074007875147, -0.7854903388280359, -0.39257815063170315, 0.3921265113189312, 0.39292710093917216, 0.39291519581987067, 0.39277176386339896
0.05,0.05028690850575162,0.12667349377660886,nan,-1.0,1.0026214716298614,0.0004057618691698324, 0.0003999862718508169, 0.0004378810522034556, 0.00032507319116311577, 0.0003612190116326758, 0.0003855617892933271, 0.000836616417119453, 0.0011584935355942751, 0.001558470536091553, 0.0010672510067915842, 0.001030022692295258, 0.0012856290817767513,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,0.001133360950637968, 0.001037130123446448, 0.0014867001095788175, 0.0006961579854428992, 0.0012239309108203445, 0.0011724132441225511, 0.0017632979075731371, 0.0037828398750490194, 0.004955357970794006, 0.0022795979870470578, 0.0022801361029686743, 0.0036865273613810767,1.5701526729426425, -0.14220200429809765, -0.7132550780559275, -0.7141092571274034, 0.42788701215358604, -0.1421209863777525, -1.5697963005026443, -0.9976832782950024, -0.4262110817975762, 0.14394094380683978, 0.14354376540411717, -0.14174509560423945
0.3648068669527897,0.36643366256110593,0.4172958129753679,0.26666666666666666,-1.0,1.0113670382861424,0.000419227971450418, 0.00046635890129617636, 0.0004924379752566612, 0.00032668564826854736, 0.0004018135636687847, 0.0004396752919099465, 0.0008267430702888942, 0.0008330016997201404, 0.0016298218515408505, 0.0009948605952661207, 0.0009983389319807442, 0.001222004884723586,0.04245395477824046, 0.021226977389120237, 0.0, 0.0, 0.042453954778240446, 0.0, 0.0, 0.021226977389120227, 0.021226977389120216, 0.021226977389120227, 0.02122697738912023, 0.042453954778240446,0.0005723409139730312, 0.0005560406685631846, 0.000724316555613019, 0.00038469750259335705, 0.0005748173258688953, 0.0005927007242867018, 0.00095585897376532, 0.0016528551986999347, 0.0016660027741860223, 0.001287787136901645, 0.0012920168366235179, 0.0010264036487402657,1.5889312044524708, 0.7021496884692155, 0.03722870881641876, -1.145555899487313, 0.9237095945487337, 0.25880428197865674, -0.7019815555795409, -0.2585215467256387, 0.03716253576663346, 0.18496166646414025, 0.18493479639520208, 0.25874720775181487
0.03333333333333333,0.03355961286897296,0.08594439750359587,0.19999999999999998,-1.0,1.001086923063705,0.00024107366965356785, 0.00041234831881542316, 0.0003647857119624096, 0.0002766990785547324, 0.0002486890757680729, 0.0003934588443904754, 0.001524406423672039, 0.0014931793158230583, 0.001494937391122956, 0.0010241863803254966, 0.00056622204916301, 0.0007051926604378778,0.007222052077217915, 0.007222052077217915, 0.0072220520772179175, 0.01444410415443583, 0.014444104154435826, 0.007222052077217917, 0.014444104154435835, 0.01444410415443583, 0.014444104154435838, 0.014444104154435828, 0.014444104154435828, 0.014444104154435828,0.0008316034653223031, 0.0005243755859005522, 0.0007395633890303191, 0.00023008664899104437, 0.0005269509915389393, 0.0006659741414206336, 0.005624719496043932, 0.004372943595466709, 0.0022943052333538774, 0.0031778618393396786, 0.0008709546099561483, 0.003986447634747051,1.6753612638019661, 1.2567465922275096, 0.4191387745203456, -0.8377450308764102, 1.675325316998431, 0.8379433307675688, 1.2539209183458284, 1.255680342158768, 1.2558524827866806, 1.256067522893049, 1.2565122082477822, 0.8379755731899714
0.08735632183908046,0.08798580017044685,0.24885397376129093,0.0,-1.0,1.0041850999139605,0.0003019018210242459, 0.00035077656911156, 0.00037664945122767166, 0.0002412908473661959, 0.00026825424004636077, 0.0003410392596534692, 0.001292093553142888, 0.001587412416772259, 0.0013702945189897364, 0.001113501696379221, 0.000624892470890492, 0.0005101761351521558,0.023739994863398946, 0.02373999486339895, 0.007913331621132981, 0.0, 0.023739994863398933, 0.007913331621132981, 0.015826663242265965, 0.01582666324226596, 0.015826663242265955, 0.01582666324226595, 0.01582666324226596, 0.02373999486339894,0.0008219382140007283, 0.0011905232175579128, 0.0010681493081120136, 0.0008902206482093223, 0.0006998746565994266, 0.0010508286214762643, 0.0036498932058411327, 0.005097701268095545, 0.00553777030411292, 0.002936056935546856, 0.0022865658118999543, 0.0037694189763083216,1.570353477272727, 0.9084103633889467, 0.41288174028671293, -1.0740193013205257, 0.4133701991558994, 0.7433454482724348, 1.2360722609413686, 1.0693331621959181, 1.0716130685619571, 0.7433003232234553, 0.7413323119930656, 0.738514806059024
